train_acc,train_loss,val_acc,val_loss
0.009600000000000001,4.609349,0.0104,4.607242
0.009326315789473684,4.6068563,0.0092,4.606588
0.009747368421052631,4.6062207,0.0084,4.606326
0.009621052631578947,4.6059957,0.0076,4.6067405
0.009873684210526314,4.605887,0.0076,4.6068482
0.009136842105263157,4.605854,0.008,4.6074386
0.009494736842105262,4.605796,0.007200000000000001,4.6064863
0.009600000000000001,4.6057415,0.0072,4.6065044
0.00936842105263158,4.6058245,0.0076,4.606772
0.009073684210526317,4.605722,0.007600000000000001,4.606493
0.009094736842105263,4.605708,0.007200000000000001,4.6067533
0.009936842105263157,4.6056848,0.007200000000000001,4.606875
0.01031578947368421,4.6056914,0.0072,4.6067348
0.009621052631578949,4.605781,0.0072,4.607027
0.01031578947368421,4.6056013,0.0064,4.6071334
0.010189473684210526,4.605698,0.0064,4.6069345
0.01,4.6056414,0.006400000000000001,4.606856
0.009431578947368423,4.605585,0.0064,4.607068
0.009473684210526316,4.605721,0.008,4.607029
0.010210526315789474,4.605654,0.0072,4.607224
0.009136842105263157,4.6057267,0.0076,4.6069546
0.009494736842105262,4.6057105,0.0096,4.6069264
0.00983157894736842,4.6055293,0.0084,4.606821
0.009242105263157894,4.6056376,0.0076,4.6071105
0.009073684210526317,4.6056247,0.008400000000000001,4.6067324
0.009410526315789473,4.6055913,0.0068,4.6069527
0.008715789473684211,4.6056876,0.009200000000000002,4.6064043
0.009326315789473684,4.6055655,0.0092,4.606717
0.009642105263157895,4.605618,0.0072,4.6068597
0.00905263157894737,4.605708,0.0072,4.606752
0.00936842105263158,4.6055927,0.012,4.6070504
0.010189473684210526,4.6056414,0.012000000000000002,4.6066813
0.009684210526315788,4.605566,0.0072,4.606717
0.009684210526315788,4.6055717,0.007200000000000001,4.606783
0.010147368421052632,4.6055965,0.0072,4.607194
0.009494736842105262,4.6055317,0.007200000000000001,4.6072087
0.009389473684210527,4.605579,0.0072,4.607268
0.009621052631578947,4.6055837,0.0072,4.60732
0.009389473684210526,4.6055365,0.0072,4.6072736
0.009810526315789474,4.605582,0.0072,4.6072416
0.009389473684210526,4.605557,0.0072,4.607231
0.009326315789473684,4.6055765,0.0064,4.607092
0.00911578947368421,4.6056085,0.0104,4.606879
0.009663157894736842,4.6055017,0.0076,4.6074257
0.009473684210526316,4.6055593,0.008,4.6071935
0.01,4.6055303,0.006400000000000001,4.6069317
0.009957894736842107,4.6055074,0.0064,4.607007
0.009663157894736842,4.6055727,0.0064,4.606853
0.009326315789473684,4.6054897,0.008,4.607077
0.008968421052631579,4.6055017,0.008,4.6068764
0.009473684210526316,4.6055303,0.008400000000000001,4.6067204
0.009810526315789474,4.6054525,0.008,4.6068926
0.009473684210526316,4.6055,0.0064,4.6067305
0.009431578947368423,4.6055193,0.01,4.6066146
0.008799999999999999,4.605462,0.009600000000000001,4.6065974
0.0088,4.6055427,0.0104,4.6063747
0.009873684210526316,4.605516,0.0064,4.6069183
0.009621052631578949,4.6054482,0.0096,4.6071863
0.009536842105263156,4.6055145,0.0076,4.6074233
0.010378947368421052,4.6054635,0.0076,4.6073823
0.009347368421052632,4.6055384,0.0088,4.6072807
0.00983157894736842,4.605552,0.007200000000000001,4.607028
0.009936842105263159,4.6054864,0.0072,4.6070867
0.009663157894736842,4.6055026,0.007200000000000001,4.607014
0.009073684210526317,4.605461,0.0072,4.607079
0.009494736842105262,4.6054454,0.009600000000000001,4.6069813
0.009431578947368423,4.605506,0.0076,4.607044
0.009452631578947369,4.605449,0.0084,4.6070447
0.00928421052631579,4.605499,0.0076,4.606974
0.009873684210526316,4.605482,0.006400000000000001,4.6070313
0.00983157894736842,4.605437,0.0084,4.607119
0.009473684210526316,4.605486,0.0072,4.607055
0.009600000000000001,4.6054463,0.0076,4.607144
0.009831578947368422,4.605427,0.0076,4.6071672
0.009305263157894737,4.605467,0.0088,4.6071315
0.009389473684210527,4.6054716,0.0076,4.6072645
0.00976842105263158,4.6054616,0.0072,4.6072135
0.009536842105263158,4.6054554,0.008400000000000001,4.6071095
0.010084210526315791,4.6054225,0.008,4.6069503
0.009389473684210527,4.6055346,0.008,4.6070447
0.00976842105263158,4.6054397,0.008,4.607167
0.009936842105263157,4.605421,0.007200000000000001,4.6070714
0.008989473684210528,4.6054726,0.0072,4.6068296
0.009852631578947368,4.6054,0.0072,4.606707
0.0096,4.6054564,0.0104,4.6069293
0.010189473684210526,4.6054792,0.0108,4.606796
0.009431578947368423,4.605476,0.0076,4.606943
0.008947368421052631,4.605465,0.0108,4.6066756
0.00968421052631579,4.605508,0.0092,4.607172
0.009642105263157895,4.605457,0.0068000000000000005,4.607162
0.009473684210526316,4.6054535,0.0076,4.607016
0.009663157894736842,4.6054244,0.009600000000000001,4.6070213
0.010168421052631578,4.6054506,0.007200000000000001,4.606967
0.010273684210526317,4.6054378,0.0072,4.6067243
0.009536842105263156,4.6053877,0.0076,4.6065683
0.010189473684210526,4.605481,0.006400000000000001,4.606745
0.009242105263157894,4.605445,0.006400000000000001,4.606932
0.009936842105263157,4.6054416,0.0092,4.6069045
0.009600000000000001,4.605517,0.0076,4.606942
0.00911578947368421,4.605422,0.0064,4.607249
