train_acc,train_loss,val_acc,val_loss
0.03073684210526316,4.4242396,0.0552,4.122607
0.07067368421052633,4.0434194,0.08399999999999999,3.899364
0.09210526315789473,3.8875263,0.10039999999999999,3.8047662
0.11568421052631579,3.740545,0.14880000000000002,3.6013815
0.13772631578947367,3.614791,0.1428,3.5505614
0.15553684210526314,3.491505,0.1636,3.4688435
0.18069473684210524,3.3652582,0.1928,3.3366787
0.19646315789473687,3.273462,0.18840000000000004,3.3105123
0.21395789473684212,3.183378,0.2308,3.1378906
0.2313894736842105,3.082058,0.222,3.1533833
0.2435789473684211,3.0245304,0.2248,3.0825415
0.2560421052631579,2.9567122,0.262,2.9087746
0.2691368421052632,2.885021,0.24600000000000002,2.9892662
0.2767368421052631,2.853126,0.2708,2.9757361
0.2878105263157895,2.7867036,0.2844,2.814303
0.2946315789473684,2.7541442,0.274,2.8933036
0.30069473684210524,2.723877,0.29359999999999997,2.791395
0.3146736842105263,2.662849,0.3072,2.694352
0.31633684210526314,2.6457133,0.30119999999999997,2.747923
0.3237263157894737,2.6040568,0.3176,2.6188784
0.3328842105263158,2.5704443,0.30760000000000004,2.7135024
0.33553684210526313,2.5587006,0.3248,2.6522455
0.3467368421052631,2.499113,0.35600000000000004,2.512391
0.3489052631578948,2.488666,0.3192,2.6140068
0.35159999999999997,2.4628696,0.358,2.5172148
0.36372631578947373,2.4220505,0.3564,2.4981544
0.3646315789473684,2.415528,0.33159999999999995,2.5556872
0.3710947368421052,2.381192,0.374,2.4447615
0.37646315789473683,2.3584063,0.3532,2.5027635
0.3761473684210527,2.3563154,0.36879999999999996,2.436208
0.38644210526315786,2.3193831,0.38199999999999995,2.3726475
0.38402105263157893,2.3142166,0.3624,2.516235
0.39,2.2974305,0.3948,2.385522
0.3972631578947369,2.263282,0.382,2.3447165
0.394378947368421,2.267076,0.37199999999999994,2.4446256
0.4018947368421052,2.2428682,0.3964000000000001,2.3116279
0.4067578947368421,2.2212837,0.3864000000000001,2.3867965
0.4092,2.2202961,0.3932,2.382646
0.4146315789473684,2.192312,0.40720000000000006,2.2766006
0.41505263157894745,2.186321,0.3808,2.3677344
0.4152842105263158,2.1824768,0.4108,2.2583854
0.4244210526315789,2.145348,0.41119999999999995,2.255446
0.42050526315789477,2.1553774,0.39,2.3614066
0.4250947368421053,2.134526,0.41480000000000006,2.2202778
0.4319368421052632,2.1134827,0.40279999999999994,2.3198805
0.4285263157894737,2.1249297,0.4036,2.2657697
0.43621052631578944,2.0882936,0.4316,2.2027473
0.43503157894736844,2.0873625,0.39640000000000003,2.3060825
0.4345473684210526,2.090522,0.42160000000000003,2.2033222
0.44412631578947365,2.0459244,0.42800000000000005,2.2102919
0.4407368421052632,2.063077,0.4168,2.211038
0.44707368421052635,2.0463068,0.44199999999999995,2.1690443
0.44669473684210526,2.0365033,0.42880000000000007,2.199084
0.44604210526315796,2.0444388,0.4216,2.2207289
0.45429473684210525,2.0020604,0.4496,2.1246057
0.4524,2.0137174,0.4256,2.2030764
0.4550526315789474,2.0004222,0.43959999999999994,2.1392193
0.4611789473684211,1.9765679,0.4416,2.1376548
0.4589894736842105,1.9904978,0.3768,2.3998747
0.45915789473684215,1.9752424,0.4468,2.113342
0.464778947368421,1.9577485,0.43200000000000005,2.1809738
0.46378947368421053,1.963088,0.44079999999999997,2.1520913
0.4702947368421052,1.9397749,0.44880000000000003,2.0734146
0.4674105263157895,1.9503096,0.41240000000000004,2.2566357
0.47008421052631577,1.9372164,0.4463999999999999,2.089703
0.4746315789473684,1.9162084,0.4496,2.0791223
0.4710526315789474,1.932494,0.4391999999999999,2.1469786
0.47747368421052633,1.9115535,0.44839999999999997,2.0864196
0.4778315789473685,1.9014615,0.4492000000000001,2.08725
0.47566315789473684,1.9148957,0.44799999999999995,2.1111894
0.48328421052631587,1.8839909,0.46759999999999996,2.0315392
0.47962105263157895,1.89016,0.43920000000000003,2.155316
0.4835789473684211,1.8835886,0.44880000000000003,2.0699563
0.4862526315789474,1.8622056,0.44799999999999995,2.0700715
0.48608421052631584,1.8734163,0.4296,2.1560524
0.48814736842105266,1.8619721,0.4648,2.032017
0.490042105263158,1.8488363,0.4336,2.1400306
0.486421052631579,1.8661451,0.4463999999999999,2.0872283
0.48989473684210527,1.8454859,0.46519999999999995,2.012066
0.4926526315789474,1.8389782,0.4412,2.1865308
0.4885894736842106,1.8370895,0.45879999999999993,2.031853
0.4976631578947368,1.8181149,0.46120000000000005,2.0457163
0.49505263157894736,1.8294996,0.43799999999999994,2.1349251
0.49682105263157894,1.8246297,0.4604000000000001,1.9959989
0.5002736842105263,1.8022555,0.4488,2.0564773
0.49465263157894734,1.8317719,0.45399999999999996,2.0687454
0.5018105263157895,1.7981366,0.4668,1.9810067
0.5002736842105263,1.8004402,0.428,2.1718278
0.5007789473684211,1.7976763,0.4696,2.0023646
0.5077052631578948,1.7870427,0.4656,1.9971155
0.502,1.7973148,0.4472,2.0502594
0.5047368421052632,1.7845917,0.4728,1.9768319
0.5081894736842105,1.7754209,0.4476,2.079109
0.5018736842105264,1.790785,0.458,2.0760827
0.5121894736842105,1.7619727,0.472,1.9839926
0.5095578947368421,1.7704258,0.4384,2.149852
0.5109052631578948,1.7679242,0.4744,1.971441
0.5120631578947369,1.7528058,0.4616,2.0234468
0.5101473684210527,1.7602619,0.4532,2.0556793
0.5154315789473685,1.7418907,0.47400000000000003,1.9668466
